ID,probability,label
98810899,0.9995023,1
98810900,0.000716173,0
98810901,0.0056670834,0
98810902,0.012687245,0
98810903,0.3197338,0
98810904,0.008246293,0
98810905,0.002800935,0
98810906,0.0063100043,0
98810907,0.9995159,1
98810908,0.9965048,1
98810909,0.05156684,0
98810910,0.05684425,0
98810911,0.25874963,0
98810912,0.99207836,1
98810913,0.001860451,0
98810914,0.00046814617,0
98810915,0.9995498,1
98810916,0.992874,1
98810917,0.0038891973,0
98810918,0.00019387605,0
98810919,0.9985056,1
98810920,0.023772564,0
98810921,0.00043327987,0
98810922,0.070449695,0
98810923,0.99382305,1
98810924,0.002481578,0
98810925,0.9953799,1
98810926,0.99861705,1
98810927,0.99966645,1
98810928,0.10051136,0
98810929,0.019842498,0
98810930,0.0009266303,0
98810931,0.005359141,0
98810932,0.011265409,0
98810933,0.0024233703,0
98810934,0.9992324,1
98810935,0.9966217,1
98810936,0.24146873,0
98810937,0.9456089,1
98810938,0.99672073,1
98810939,0.00019702734,0
98810940,0.999113,1
98810941,0.9318087,1
98810942,0.031255566,0
98810943,0.99967265,1
98810944,0.004427386,0
98810945,0.053623665,0
98810946,0.0032816755,0
98810947,0.013494333,0
98810948,0.00041870802,0
98810949,0.010983611,0
98810950,0.99898547,1
98810951,0.99924964,1
98810952,0.67740315,1
98810953,0.17890051,0
98810954,0.99744487,1
98810955,0.9980635,1
98810956,0.47675526,0
98810957,0.9998896,1
98810958,0.8526464,1
98810959,0.99883574,1
98810960,0.0052734013,0
98810961,0.16799834,0
98810962,0.87869513,1
98810963,0.99969983,1
98810964,0.002283557,0
98810965,0.31159422,0
98810966,0.9991953,1
98810967,0.7618493,1
98810968,0.92262256,1
98810969,0.9447503,1
98810970,0.9699299,1
98810971,0.93423915,1
98810972,0.9987489,1
98810973,0.999703,1
98810974,0.049789384,0
98810975,0.9779739,1
98810976,0.003484179,0
98810977,0.97386634,1
98810978,0.99913436,1
98810979,0.99970657,1
98810980,0.0020332616,0
98810981,0.057318706,0
98810982,0.99919564,1
98810983,0.0027492258,0
98810984,0.43964282,0
98810985,0.006848437,0
98810986,0.9988172,1
98810987,0.99933726,1
98810988,0.99908006,1
98810989,0.89547324,1
98810990,0.002821825,0
98810991,0.0003172008,0
98810992,0.9947895,1
98810993,0.99809295,1
98810994,0.9987464,1
98810995,0.9992092,1
98810996,0.9977176,1
98810997,0.0032884877,0
98810998,0.013120839,0
98810999,0.00048624547,0
98811000,0.9985738,1
98811001,0.0017907183,0
98811002,0.058355663,0
98811003,0.005820983,0
98811004,0.9990158,1
98811005,0.0015116056,0
98811006,0.0016633421,0
98811007,0.994928,1
98811008,0.008021322,0
98811009,0.9974718,1
98811010,0.97668535,1
98811011,0.99912506,1
98811012,0.9979755,1
98811013,0.83021396,1
98811014,0.00050285744,0
98811015,0.9994393,1
98811016,0.05936849,0
98811017,0.13127378,0
98811018,0.00364286,0
98811019,0.9990114,1
98811020,0.0026190183,0
98811021,0.99117213,1
98811022,0.07137864,0
98811023,0.99666864,1
98811024,0.99540734,1
98811025,0.011932027,0
98811026,0.9974842,1
98811027,0.9920231,1
98811028,0.9920232,1
98811029,0.1923594,0
98811030,0.010622426,0
98811031,0.00039374313,0
98811032,0.9806559,1
98811033,0.0027741508,0
98811034,0.96425724,1
98811035,0.44625577,1
98811036,0.008134383,0
98811037,0.99816775,1
98811038,0.001223528,0
98811039,0.9124365,1
98811040,0.014515567,0
98811041,0.0053425264,0
98811042,0.0012603914,0
98811043,0.33537608,0
98811044,0.0057694046,0
98811045,0.99949396,1
98811046,0.9993426,1
98811047,0.0016996508,0
98811048,0.015334336,0
98811049,0.12958507,0
98811050,0.999458,1
98811051,0.03858448,0
98811052,0.9976732,1
98811053,0.0009298406,0
98811054,0.0006698323,0
98811055,0.99728155,1
98811056,0.045345135,0
98811057,0.0021279764,0
98811058,0.0020415024,0
98811059,0.0065596486,0
98811060,0.008871535,0
98811061,0.999739,1
98811062,0.9947562,1
98811063,0.000601745,0
98811064,0.9989874,1
98811065,0.96118957,1
98811066,0.18171497,0
98811067,0.9977343,1
98811068,0.010594834,0
98811069,0.056314446,0
98811070,0.0059758103,0
98811071,0.0006534739,0
98811072,0.9578726,1
98811073,0.012806998,0
98811074,0.9997768,1
98811075,0.999666,1
98811076,0.059926875,0
98811077,0.007295008,0
98811078,0.002706713,0
98811079,0.0013977888,0
98811080,0.99661034,1
98811081,0.8949764,1
98811082,0.9935701,1
98811083,0.0024552916,0
98811084,0.699084,1
98811085,0.0008406966,0
98811086,0.017500773,0
98811087,0.99908936,1
98811088,0.98484343,1
98811089,0.2676727,0
98811090,0.0029970633,0
98811091,0.0024532345,0
98811092,0.098027416,0
98811093,0.0037565718,0
98811094,0.008601601,0
98811095,0.99892706,1
98811096,0.016080596,0
98811097,0.03685435,0
98811098,0.9379317,1
98811099,0.9976781,1
98811100,0.9981864,1
98811101,0.9995684,1
98811102,0.997015,1
98811103,0.006725161,0
98811104,0.99805474,1
98811105,0.99864334,1
98811106,0.002722927,0
98811107,0.99685705,1
98811108,0.29515713,0
98811109,0.99856913,1
98811110,0.12857573,0
98811111,0.00021499983,0
98811112,0.9994074,1
98811113,0.99919647,1
98811114,0.11182523,0
98811115,0.99811375,1
98811116,0.0025409285,0
98811117,0.0036324318,0
98811118,0.999676,1
98811119,0.12998727,0
98811120,0.9978109,1
98811121,0.998295,1
98811122,0.9983223,1
98811123,0.9677844,1
98811124,0.0013123387,0
98811125,0.9990772,1
98811126,0.999178,1
98811127,0.30227166,1
98811128,0.87499785,1
98811129,0.004167164,0
98811130,0.9993819,1
98811131,0.9623305,1
98811132,0.016818447,0
98811133,0.86556494,1
98811134,0.011122674,0
98811135,0.012011429,0
98811136,0.999549,1
98811137,0.99941385,1
98811138,0.0012030384,0
98811139,0.9981584,1
98811140,0.99796367,1
98811141,0.9997764,1
98811142,0.99982893,1
98811143,0.9993349,1
98811144,0.026126351,0
98811145,0.7391305,1
98811146,0.99982786,1
98811147,0.20981927,1
98811148,0.001170801,0
98811149,0.99560755,1
98811150,0.0012451321,0
98811151,0.9997681,1
98811152,0.14570902,1
98811153,0.9829329,1
98811154,0.0040371995,0
98811155,0.99956495,1
98811156,0.9791571,1
98811157,0.9488826,1
98811158,0.0028935375,0
98811159,0.9220749,1
98811160,0.99850404,1
98811161,0.024086652,0
98811162,0.9996935,1
98811163,0.011234937,0
98811164,0.99794036,1
98811165,0.997672,1
98811166,0.39556912,0
98811167,0.61589754,1
98811168,0.99909973,1
98811169,0.0044372627,0
98811170,0.9996356,1
98811171,0.99979204,1
98811172,0.3531748,0
98811173,0.74055326,1
98811174,0.99938524,1
98811175,0.9951556,1
98811176,0.99582314,1
98811177,0.99941266,1
98811178,0.99686074,1
98811179,0.9985447,1
98811180,0.99862957,1
98811181,0.99857426,1
98811182,0.986246,1
98811183,0.84498405,0
98811184,0.0031394183,0
98811185,0.005377835,0
98811186,0.0033696312,0
98811187,0.0025857745,0
98811188,0.9973476,1
98811189,0.00048028852,0
98811190,0.96973675,1
98811191,0.0013402994,0
98811192,0.99945694,1
98811193,0.9959235,1
98811194,0.9649433,1
98811195,0.9491303,1
98811196,0.9995426,1
98811197,0.99963284,1
98811198,0.9995826,1
98811199,0.99625313,1
98811200,0.0030325383,0
98811201,0.97568524,1
98811202,0.0033292577,0
98811203,0.0013388845,0
98811204,0.9984346,1
98811205,0.99956363,1
98811206,0.005001067,0
98811207,0.9990458,1
98811208,0.0014891096,0
98811209,0.9980013,1
98811210,0.98815376,1
98811211,0.8623219,1
98811212,0.9994018,1
98811213,0.9991616,1
98811214,0.9976527,1
98811215,0.97994405,1
98811216,0.99172056,1
98811217,0.99943537,1
98811218,0.44547954,1
98811219,0.0012635286,0
98811220,0.0018885533,0
98811221,0.99944454,1
98811222,0.0013492851,0
98811223,0.99928856,1
98811224,0.04483345,0
98811225,0.011402176,0
98811226,0.092631534,1
98811227,0.99794847,1
98811228,0.004073899,0
98811229,0.9960886,1
98811230,0.0033780907,0
98811231,0.9396819,1
98811232,0.99919003,1
98811233,0.9995757,1
98811234,0.99825996,1
98811235,0.9988193,1
98811236,0.00027511566,0
98811237,0.4739325,1
98811238,0.99984634,1
98811239,0.0008679008,0
98811240,0.0031379727,0
98811241,0.9990263,1
98811242,0.9892798,1
98811243,0.0016176384,0
98811244,0.8267318,1
98811245,0.9983406,1
98811246,0.024037283,0
98811247,0.9995721,1
98811248,0.98792124,1
98811249,0.07335174,0
98811250,0.99855727,1
98811251,0.99947566,1
98811252,0.9989304,1
98811253,0.15647389,0
98811254,0.009577674,0
98811255,0.07131692,0
98811256,0.5558551,1
98811257,0.9988644,1
98811258,0.0027677892,0
98811259,0.9994746,1
98811260,0.12089903,0
98811261,0.9904861,1
98811262,0.99862945,1
98811263,0.03033751,0
98811264,0.99799865,1
98811265,0.00048786734,0
98811266,0.0078306645,0
98811267,0.0022984531,0
98811268,0.99952984,1
98811269,0.9786522,1
98811270,0.9948382,1
98811271,0.9857464,1
98811272,0.0034435897,0
98811273,0.9134336,1
98811274,0.99931693,1
98811275,0.0333733,0
98811276,0.9970902,1
98811277,0.00094521284,0
98811278,0.99740344,1
98811279,0.99891126,1
98811280,0.0029064848,0
98811281,0.9980106,1
98811282,0.04248955,0
98811283,0.060823064,0
98811284,0.9979297,1
98811285,0.012763723,0
98811286,0.9990557,1
98811287,0.001617228,0
98811288,0.99984014,1
98811289,0.99295926,1
98811290,0.99374044,1
98811291,0.87131184,0
98811292,0.9962519,1
98811293,0.30126932,0
98811294,0.00094061537,0
98811295,0.9991098,1
98811296,0.0007501474,0
98811297,0.9968958,1
98811298,0.9982674,1
98811299,0.03638185,0
98811300,0.9981919,1
98811301,0.9996793,1
98811302,0.89732474,1
98811303,0.99689674,1
98811304,0.2992975,0
98811305,0.012916581,0
98811306,0.1002458,0
98811307,0.0016357602,0
98811308,0.9967585,1
98811309,0.9997427,1
98811310,0.9932034,1
98811311,0.050932612,0
98811312,0.49213672,0
98811313,0.9945927,1
98811314,0.9997366,1
98811315,0.17871259,0
98811316,0.042652294,0
98811317,0.99894994,1
98811318,0.99952936,1
98811319,0.017863633,0
98811320,0.0002984324,0
98811321,0.9975948,1
98811322,0.0055292775,0
98811323,0.9994011,1
98811324,0.9985921,1
98811325,0.9988827,1
98811326,0.9982064,1
98811327,0.0052793077,0
98811328,0.097169034,0
98811329,0.5622122,0
98811330,0.0028661648,0
98811331,0.0047047045,0
98811332,0.17417105,0
98811333,0.999153,1
98811334,0.999395,1
98811335,0.057024904,0
98811336,0.9992742,1
98811337,0.99864155,1
98811338,0.0007866035,0
98811339,0.9857005,1
98811340,0.9899099,1
98811341,0.023818936,0
98811342,0.9805535,1
98811343,0.99982566,1
98811344,0.03956685,0
98811345,0.99962866,1
98811346,0.69566804,1
98811347,0.012881313,0
98811348,0.12669869,0
98811349,0.9062154,1
98811350,0.0012943402,0
98811351,0.97144634,1
98811352,0.65086454,1
98811353,0.009415329,0
98811354,0.39961058,0
98811355,0.99874425,1
98811356,0.002191619,0
98811357,0.007559287,0
98811358,0.0015706,0
98811359,0.9522116,1
98811360,0.9987638,1
98811361,0.3779532,1
98811362,0.027705006,0
98811363,0.9191784,1
98811364,0.99791723,1
98811365,0.99810106,1
98811366,0.0030580638,0
98811367,0.0036414238,0
98811368,0.99965334,1
98811369,0.9826486,1
98811370,0.9964193,1
98811371,0.083834864,0
98811372,0.3439733,0
98811373,0.0030886184,0
98811374,0.9600176,1
98811375,0.99938476,1
98811376,0.0013491818,0
98811377,0.0006368148,0
98811378,0.16812682,0
98811379,0.8934197,1
98811380,0.0048633567,0
98811381,0.0016015155,0
98811382,0.9998286,1
98811383,0.004074934,0
98811384,0.9967182,1
98811385,0.122017734,0
98811386,0.023680588,0
98811387,0.0013072635,0
98811388,0.99018514,1
98811389,0.6607001,0
98811390,0.9976584,1
98811391,0.98397726,1
98811392,0.046821423,0
98811393,0.9995011,1
98811394,0.085783534,0
98811395,0.967093,1
98811396,0.00023200519,0
98811397,0.99926037,1
98811398,0.0015422932,0
98811399,0.9917064,1
98811400,0.9956185,1
98811401,0.0006496106,0
98811402,0.37854674,1
98811403,0.6671261,1
98811404,0.999428,1
98811405,0.9995958,1
98811406,0.99987864,1
98811407,0.031133108,0
98811408,0.02353283,0
98811409,0.004002688,0
98811410,0.0046802363,0
98811411,0.9994228,1
98811412,0.0003350689,0
98811413,0.9765787,1
98811414,0.9975682,1
98811415,0.013177368,0
98811416,0.9324618,1
98811417,0.005189117,0
98811418,0.026540563,0
98811419,0.96819055,1
98811420,0.10605778,0
98811421,0.99986887,1
98811422,0.99980265,1
98811423,0.99785584,1
98811424,0.31661367,0
98811425,0.999863,1
98811426,0.9974189,1
98811427,0.9996666,1
98811428,0.013382262,0
98811429,0.9715216,1
98811430,0.29906487,0
98811431,0.97848094,1
98811432,0.996985,1
98811433,0.0014606739,0
98811434,0.009235433,0
98811435,0.99819237,1
98811436,0.96011454,1
98811437,0.9967333,1
98811438,0.9980868,1
98811439,0.9180004,1
98811440,0.13286617,0
98811441,0.999419,1
98811442,0.99867463,1
98811443,0.013795358,0
98811444,0.004437983,0
98811445,0.9997973,1
98811446,0.9994574,1
98811447,0.99527776,1
98811448,0.040750686,0
98811449,0.0027184414,0
98811450,0.010421702,0
98811451,0.00013737821,0
98811452,0.9411547,1
98811453,0.9898385,1
98811454,0.99871874,1
98811455,0.9667313,1
98811456,0.9983107,1
98811457,0.996653,1
98811458,0.0012853373,0
98811459,0.9960722,1
98811460,0.998782,1
98811461,0.9990275,1
98811462,0.9993931,1
98811463,0.984632,1
98811464,0.0016086211,0
98811465,0.9992755,1
98811466,0.99881244,1
98811467,0.99902,1
98811468,0.99877566,1
98811469,0.83636975,1
98811470,0.99859685,1
98811471,0.99388146,1
98811472,0.00032188304,0
98811473,0.01116998,0
98811474,0.0029411914,0
98811475,0.99961334,1
98811476,0.9923511,1
98811477,0.006496928,0
98811478,0.98658645,1
98811479,0.9995345,1
98811480,0.9937325,1
98811481,0.9975949,1
98811482,0.0014341705,0
98811483,0.99986756,1
98811484,0.99136615,1
98811485,0.0020228347,0
98811486,0.9995184,1
98811487,0.021838319,0
98811488,0.9862998,1
98811489,0.28362146,0
98811490,0.0039257426,0
98811491,0.004430834,0
98811492,0.02430469,0
98811493,0.7338165,1
98811494,0.99510455,1
98811495,0.00035479435,0
98811496,0.99550676,1
98811497,0.00030512834,0
98811498,0.96961236,1
98811499,0.9996797,1
98811500,0.0043344786,0
98811501,0.0048598866,0
98811502,0.9998053,1
98811503,0.99929166,1
98811504,0.9995552,1
98811505,0.997661,1
98811506,0.9975299,1
98811507,0.029335346,0
98811508,0.596196,1
98811509,0.6323148,1
98811510,0.9320775,1
98811511,0.99879336,1
98811512,0.9990281,1
98811513,0.0019373484,0
98811514,0.99769294,1
98811515,0.0002538798,0
98811516,0.0008295287,0
98811517,0.99897975,1
98811518,0.847558,1
98811519,0.98857564,1
98811520,0.009943866,0
98811521,0.93364877,1
98811522,0.9984615,1
98811523,0.005420698,0
98811524,0.00037318483,0
98811525,0.994871,1
98811526,0.99896014,1
98811527,0.1003389,1
98811528,0.9993963,1
98811529,0.9989035,1
98811530,0.9923867,1
98811531,0.9996649,1
98811532,0.99322635,1
98811533,0.7644893,1
98811534,0.0026267061,0
98811535,0.9788311,1
98811536,0.0069824117,0
98811537,0.99854517,1
98811538,0.2803242,0
98811539,0.008306374,0
98811540,0.9997193,1
98811541,0.6138847,0
98811542,0.83051413,1
98811543,0.01696339,0
98811544,0.0020329296,0
98811545,0.0007226473,0
98811546,0.9996898,1
98811547,0.99950635,1
98811548,0.9987691,1
98811549,0.99706984,1
98811550,0.88040787,1
98811551,0.9671182,1
98811552,0.9998319,1
98811553,0.15695535,0
98811554,0.2229218,0
98811555,0.9882442,1
98811556,0.9972362,1
98811557,0.030837402,0
98811558,0.9963707,1
98811559,0.9967308,1
98811560,0.9985355,1
98811561,0.9728591,1
98811562,0.0005043749,0
98811563,0.9986058,1
98811564,0.9986236,1
98811565,0.001816184,0
98811566,0.035606362,0
98811567,0.9995378,1
98811568,0.99945277,1
98811569,0.1017137,0
98811570,0.0015700258,0
98811571,0.9958306,1
98811572,0.9602271,1
98811573,0.009072297,0
98811574,0.99972624,1
98811575,0.0040643066,0
98811576,0.0013410418,0
98811577,0.05319887,0
98811578,0.99959844,1
98811579,0.86840355,1
98811580,0.14791162,0
98811581,0.00920552,0
98811582,0.0033638892,0
98811583,0.9997702,1
98811584,0.020437693,0
98811585,0.006372936,0
98811586,0.02942768,0
98811587,0.99723226,1
98811588,0.99878675,1
98811589,0.0015354465,0
98811590,0.02364658,0
98811591,0.000287631,0
98811592,0.67114943,1
98811593,0.4088776,0
98811594,0.969648,1
98811595,0.87081945,1
98811596,0.9339985,1
98811597,0.99895585,1
98811598,0.8574221,1
98811599,0.9995764,1
98811600,0.17107469,0
98811601,0.021249812,0
98811602,0.99871945,1
98811603,0.0034429675,0
98811604,0.99988186,1
98811605,0.24087116,0
98811606,0.9995547,1
98811607,0.0063941074,0
98811608,0.017565548,0
98811609,0.009126302,0
98811610,0.18256575,0
98811611,0.98251396,1
98811612,0.0038148966,0
98811613,0.00025690085,0
98811614,0.99961424,1
98811615,0.8665781,1
98811616,0.99417806,1
98811617,0.00728696,0
98811618,0.98657423,1
98811619,0.061894413,0
98811620,0.0024640101,0
98811621,0.013793529,0
98811622,0.036307205,0
98811623,0.057752527,0
98811624,0.073219985,0
98811625,0.68890536,1
98811626,0.00087602885,0
98811627,0.97471386,1
98811628,0.29177088,1
98811629,0.007042006,0
98811630,0.9987192,1
98811631,0.02014516,0
98811632,0.99758935,1
98811633,0.04525955,0
98811634,0.01718808,0
98811635,0.0067048124,0
98811636,0.005899175,0
98811637,0.957595,1
98811638,0.009382697,0
98811639,0.04459439,0
98811640,0.0010650093,0
98811641,0.99251467,1
98811642,0.040482167,0
98811643,0.99914193,1
98811644,0.99935204,1
98811645,0.049937673,0
98811646,0.2507777,0
98811647,0.99953675,1
98811648,0.9994154,1
98811649,0.9988256,1
98811650,0.008668037,0
98811651,0.0018911562,0
98811652,0.9720445,1
98811653,0.99648607,1
98811654,0.99746966,1
98811655,0.99048156,1
98811656,0.9990127,1
98811657,0.19638096,1
98811658,0.9312432,1
98811659,0.02716206,0
98811660,0.0030974785,0
98811661,0.79667103,1
98811662,0.9985757,1
98811663,0.99980074,1
98811664,0.9969002,1
98811665,0.29785568,0
98811666,0.92435634,1
98811667,0.0024561163,0
98811668,0.01934995,0
98811669,0.41770396,1
98811670,0.9996953,1
98811671,0.9996288,1
98811672,0.9970361,1
98811673,0.0012024645,0
98811674,0.9968913,1
98811675,0.9989662,1
98811676,0.0009893144,0
98811677,0.9970599,1
98811678,0.03629642,0
98811679,0.021806687,0
98811680,0.85029805,1
98811681,0.38199568,0
98811682,0.99842936,1
98811683,0.021140445,0
98811684,0.99826956,1
98811685,0.9998429,1
98811686,0.0032272146,0
98811687,0.0031152426,0
98811688,0.005938794,0
98811689,0.9975237,1
98811690,0.0050592255,0
98811691,0.011902437,0
98811692,0.99801433,1
98811693,0.9968934,1
98811694,0.0043858746,0
98811695,0.0009048963,0
98811696,0.9993949,1
98811697,0.99850595,1
98811698,0.0037713712,0
98811699,0.019499054,0
98811700,0.01911655,0
98811701,0.99927,1
98811702,0.0467869,0
98811703,0.025761114,0
98811704,0.009339901,0
98811705,0.99890816,1
98811706,0.0027390253,0
98811707,0.004869048,0
98811708,0.9958769,1
98811709,0.99959654,1
98811710,0.9968442,1
98811711,0.045870658,0
98811712,0.0025564192,0
98811713,0.97981364,1
98811714,0.99956423,1
98811715,0.999446,1
98811716,0.017067742,0
98811717,0.6598775,1
98811718,0.9987388,1
98811719,0.0009216715,0
98811720,0.99892586,1
98811721,0.0035618944,0
98811722,0.00041914516,0
98811723,0.9992913,1
98811724,0.96898896,1
98811725,0.007244452,0
98811726,0.9826314,1
98811727,0.9995468,1
98811728,0.99850154,1
98811729,0.5441013,1
98811730,0.0048842398,0
98811731,0.99491113,1
98811732,0.9991037,1
98811733,0.9997466,1
98811734,0.9965521,1
98811735,0.93986213,1
98811736,0.00846699,0
98811737,0.93413585,1
98811738,0.0011708138,0
98811739,0.9961659,1
98811740,0.9814136,1
98811741,0.9474304,1
98811742,0.1850392,0
98811743,0.9267091,1
98811744,0.9947745,1
98811745,0.066236734,0
98811746,0.95062816,1
98811747,0.8463662,1
98811748,0.04191553,0
98811749,0.004687612,0
98811750,0.0055595865,0
98811751,0.99644226,1
98811752,0.99885046,1
98811753,0.9978654,1
98811754,0.21904828,0
98811755,0.9988335,1
98811756,0.705481,0
98811757,0.9509216,1
98811758,0.019664792,0
98811759,0.9926669,1
98811760,0.5143672,1
98811761,0.9988256,1
98811762,0.0295959,0
98811763,0.99535465,1
98811764,0.010892906,0
98811765,0.0008909081,0
98811766,0.0072208275,0
98811767,0.009145471,0
98811768,0.0013592092,0
98811769,0.0018277213,0
98811770,0.9994609,1
98811771,0.9996184,1
98811772,0.9962345,1
98811773,0.0044562337,0
98811774,0.9773523,1
98811775,0.009002952,0
98811776,0.9977888,1
98811777,0.9982399,1
98811778,0.99886477,1
98811779,0.82485086,1
98811780,0.9985159,1
98811781,0.056532707,0
98811782,0.0019734849,0
98811783,0.002063476,0
98811784,0.99958485,1
98811785,0.021672422,0
98811786,0.2868821,0
98811787,0.0019683235,0
98811788,0.019483056,0
98811789,0.9962716,1
98811790,0.9993777,1
98811791,0.99922514,1
98811792,0.875824,1
98811793,0.9985695,1
98811794,0.9993781,1
98811795,0.9996202,1
98811796,0.71700364,1
98811797,0.00047140935,0
98811798,0.00056098925,0
98811799,0.00045401743,0
98811800,0.3179756,0
98811801,0.0023423813,0
98811802,0.94514716,1
98811803,0.9969773,1
98811804,0.9978409,1
98811805,0.99688834,1
98811806,0.9980983,1
98811807,0.9023944,1
98811808,0.0059805117,0
98811809,0.99799407,1
98811810,0.36833555,0
98811811,0.98516685,1
98811812,0.9996195,1
98811813,0.006493845,0
98811814,0.9962107,1
98811815,0.99848396,1
98811816,0.99617755,1
98811817,0.6321271,0
98811818,0.9329742,1
98811819,0.99444616,1
98811820,0.9980811,1
98811821,0.006933334,0
98811822,0.013735497,0
98811823,0.99756444,1
98811824,0.991143,0
98811825,0.7705426,1
98811826,0.0044534993,0
98811827,0.9752985,1
98811828,0.0020227432,0
98811829,0.20396431,0
98811830,0.9810395,1
98811831,0.6364117,0
98811832,0.99856645,1
98811833,0.0010929445,0
98811834,0.97593224,1
98811835,0.99966466,1
98811836,0.998555,1
98811837,0.0028718603,0
98811838,0.9960089,1
98811839,0.996114,1
98811840,0.99941015,1
98811841,0.16171642,1
98811842,0.9992292,1
98811843,0.9994431,1
98811844,0.0797364,0
98811845,0.93660426,1
98811846,0.9209537,1
98811847,0.9997477,1
98811848,0.9956371,1
98811849,0.6022621,0
98811850,0.9995202,1
98811851,0.9980951,1
98811852,0.99885154,1
98811853,0.9972525,1
98811854,0.9970144,1
98811855,0.5043768,1
98811856,0.997497,1
98811857,0.951535,1
98811858,0.886532,1
98811859,0.9985904,1
98811860,0.99898416,1
98811861,0.9984785,1
98811862,0.9512457,1
98811863,0.99606246,1
98811864,0.8680943,1
98811865,0.9984666,1
98811866,0.9993513,1
98811867,0.0008426234,0
98811868,0.004007152,0
98811869,0.0011762308,0
98811870,0.999456,1
98811871,0.99491644,1
98811872,0.99761814,1
98811873,0.99819213,1
98811874,0.99985874,1
98811875,0.8483604,1
98811876,0.99904937,1
98811877,0.23109734,0
98811878,0.018914679,0
98811879,0.34846073,0
98811880,0.9972281,1
98811881,0.97367346,1
98811882,0.9994773,1
98811883,0.9995203,1
98811884,0.99923015,1
98811885,0.9994573,1
98811886,0.33825627,1
98811887,0.0058066985,0
98811888,0.9983785,1
98811889,0.055646658,0
98811890,0.99845695,1
98811891,0.9997279,1
98811892,0.99092627,1
98811893,0.946055,1
98811894,0.74490833,1
98811895,0.017941844,0
98811896,0.99758136,1
98811897,0.013524118,0
98811898,0.99872726,1
98811899,0.0009572073,0
98811900,0.02746906,0
98811901,0.976498,1
98811902,0.999556,1
98811903,0.99866307,1
98811904,0.005267484,0
98811905,0.99188036,1
98811906,0.99870837,1
98811907,0.9969337,1
98811908,0.055544615,0
98811909,0.043074876,0
98811910,0.102573074,0
98811911,0.83908695,1
98811912,0.10563649,0
98811913,0.0021903638,0
98811914,0.9963201,1
98811915,0.051832695,0
98811916,0.14660648,0
98811917,0.04647288,0
98811918,0.027921105,0
98811919,0.99730253,1
98811920,0.99736917,1
98811921,0.99984837,1
98811922,0.9999211,1
98811923,0.003178077,0
98811924,0.9996276,1
98811925,0.99952745,1
98811926,0.99953806,1
98811927,0.9943614,1
98811928,0.8638073,1
98811929,0.9952897,1
98811930,0.9995695,1
98811931,0.9952341,1
98811932,0.85194707,1
98811933,0.00971387,0
98811934,0.045591153,0
98811935,0.25420123,0
98811936,0.1655772,0
98811937,0.0040094554,0
98811938,0.025923591,0
98811939,0.9937496,1
98811940,0.9971904,1
98811941,0.99956495,1
98811942,0.95990664,1
98811943,0.9780005,1
98811944,0.9959273,1
98811945,0.0017023367,0
98811946,0.0065630022,0
98811947,0.9997367,1
98811948,0.9931378,1
98811949,0.0020341277,0
98811950,0.9947038,1
98811951,0.0002890123,0
98811952,0.99068755,1
98811953,0.92888427,1
98811954,0.0063527464,0
98811955,0.024871513,0
98811956,0.9994511,1
98811957,0.9992899,1
98811958,0.9069186,1
98811959,0.001674487,0
98811960,0.003870411,0
98811961,0.99694663,1
98811962,0.0016052788,0
98811963,0.08970464,0
98811964,0.9926439,1
98811965,0.0030087766,0
98811966,0.9465456,1
98811967,0.00034344962,0
98811968,0.024869565,0
98811969,0.9923442,1
98811970,0.00013763901,0
98811971,0.7390953,0
98811972,0.0061184447,0
98811973,0.9981102,1
98811974,0.0024677236,0
98811975,0.9970246,1
98811976,0.99936837,1
98811977,0.99831957,1
98811978,0.001411752,0
98811979,0.02775263,0
98811980,0.0005962089,0
98811981,0.9987375,1
98811982,0.99858296,1
98811983,0.9977169,1
98811984,0.9980478,1
98811985,0.99026066,1
98811986,0.000650094,0
98811987,0.6977174,1
98811988,0.99453557,1
98811989,0.99938273,1
98811990,0.99645257,1
98811991,0.9998222,1
98811992,0.004449467,0
98811993,0.012797831,0
98811994,0.0017979463,0
98811995,0.0015053141,0
98811996,0.9998746,1
98811997,0.02484996,0
98811998,0.07685596,0
98811999,0.99930763,1
98812000,0.9991161,1
98812001,0.00025487054,0
98812002,0.010789381,0
98812003,0.9990055,1
98812004,0.9961953,1
98812005,0.0009684275,0
98812006,0.2701361,0
98812007,0.012391718,0
98812008,0.053606164,0
98812009,0.999645,1
98812010,0.012037141,0
98812011,0.9988901,1
98812012,0.0011647447,0
98812013,0.9994305,1
98812014,0.0006736908,0
98812015,0.9994567,1
98812016,0.0021164042,0
98812017,0.0026664305,0
98812018,0.97092754,1
98812019,0.0069923736,0
98812020,0.0037490074,0
98812021,0.00012939778,0
98812022,0.07089099,0
98812023,0.00045650452,0
98812024,0.9445232,1
98812025,0.99368817,1
98812026,0.9973182,1
98812027,0.02276789,0
98812028,0.0010594376,0
98812029,0.9991561,1
98812030,0.0030592198,0
98812031,0.99885654,1
98812032,0.99987936,1
98812033,0.01945682,0
98812034,0.9957411,1
98812035,0.06508773,0
98812036,0.0009115666,0
98812037,0.0011461294,0
98812038,0.030275278,0
98812039,0.04880613,0
98812040,0.9641698,1
98812041,0.0013384044,0
98812042,0.9991903,1
98812043,0.9998387,1
98812044,0.0797055,0
98812045,0.023784328,0
98812046,0.9957612,1
98812047,0.0018609336,0
98812048,0.7760419,1
98812049,0.98222715,1
98812050,0.008286103,0
